"","AFG","ALB","DZA","AGO","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BTN","BOL","BIH","BWA","BRA","BRN","BGR","BFA","BDI","KHM","CMR","CAN","CPV","CAF","TCD","CHL","CHN","COL","COM","COG","CRI","HRV","CUB","CUW","CYP","CZE","DNK","DJI","DOM","COD","ECU","EGY","SLV","GNQ","ERI","EST","ETH","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GRC","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","HND","HKG","HUN","ISL","IND","IDN","IRN","IRQ","IRL","ISR","ITA","CIV","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LTU","LUX","MAC","MKD","MDG","MWI","MYS","MDV","MLI","MLT","MTQ","MRT","MUS","MYT","MEX","FSM","MDA","MNG","MNE","MAR","MOZ","MMR","NAM","NPL","NLD","NCL","NZL","NIC","NER","NGA","PRK","NOR","OMN","PAK","PSE","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","REU","ROU","RUS","RWA","LCA","VCT","WSM","STP","SAU","SEN","SRB","SYC","SLE","SGP","SVK","SVN","SLB","SOM","ZAF","KOR","SSD","ESP","LKA","SDN","SUR","SWZ","SWE","CHE","SYR","TWN","TJK","TZA","THA","TLS","TGO","TON","TTO","TUN","TUR","TKM","UGA","UKR","ARE","GBR","USA","VIR","URY","UZB","VUT","VEN","VNM","ESH","YEM","ZMB","ZWE"
"163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176.53333333333,0,0,0,0,0,0,0,0,1069.76666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216.93333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.13333333333333,0,0,0,0,0,0,0,0,700.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,75.4666666666667,0,0,0,0,0,0,0,0,0,4,0,0
"164",0,0,0,468.133333333333,0,100.566666666667,0,0,579.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1929.5,341.35,0,0,0,0,0,0,0,0,0,0,0,115.2,0,0,77.7,0,0,0,0,0,0,0,0,0,256.6,0,178.666666666667,0,0,0,0,283.433333333333,0,0,588,0,0,63.7333333333333,0,0,1305.56666666667,207.2,0,0,0,0,0,0,0,0,0,0,618,0,0,170.2,0,0,0,0,88.3833333333333,0,0,0,0,0,0,624.4,0,0,0,0,0,0,1107.5,0,0,0,0,0,0,112.133333333333,277.2,0,0,0,0,0,0,433.633333333333,0,0,0,0,0,0,0,2212.3,0,1000,0,0,0,0,0,0,597.866666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,294.933333333333,37.8666666666667,0,0,138.133333333333,0,0,0,0,90.9333333333333,318.816666666667,0,101.6,0,252.933333333333,0,0,0,0,45034.6,0,0,0,0,0,0,1133.2,0,282.1,0,0,0,316.133333333333,116.8,0,0,0,0,0,269.733333333333,0,111.533333333333,0,2229.33333333333,2296.15,355.95,0,0,0,0,0,0,0,0,936.233333333333,2074.46666666667
"165",0,0,0,0,0,0,0,0,799.733333333333,45.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490.3,0,510.333333333333,0,0,0,0,20440.0666666667,0,0,0,0,0,0,0,0,250.1,0,0,0,0,0,0,0,0,0,0,0,110.4,184.5,682.783333333333,0,0,0,0,0,830.85,0,0,0,0,825.433333333333,0,0,0,0,0,0,5319.7,0,0,226.4,1447.46666666667,0,0,0,95.4,105.4,0,0,18892.35,0,110.933333333333,88.9333333333333,0,0,0,258.533333333333,0,0,0,0,0,0,0,521.133333333333,0,0,0,1616.03333333333,0,0,0,0,0,0,0,0,0,0,413.4,0,0,0,309.266666666667,0,69.6,0,70.9333333333333,340.666666666667,0,0,0,1000,0,0,0,0,0,0,0,0,5440.35,0,0,0,335.166666666667,0,0,1005.1,0,0,0,0,0,90.4,0,0,0,0,1922.16666666667,0,0,0,0,0,68948.6666666667,0,104.4,110.4,0,0,0,0,52.2,0,3374.08333333333,0,0,5417.36666666667,0,0,0,0,0,540.4,0,0,0,891.633333333333,715.183333333333,6960.38333333333,0,0,289.266666666667,0,0,3012.86666666667,0,0,0,0
"166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.3333333333333,0,0,18.1333333333333,0,105.866666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.466666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.933333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.333333333333,0,92.8,0,0,0,0,0,0,0,0,0,0,0,0
"167",0,0,728.333333333333,70.5333333333333,0,1314.76666666667,0,0,0,1395.33333333333,0,0,0,0,0,19.8,5486.9,0,0,0,170.233333333333,0,0,1450.76666666667,0,297.933333333333,0,0,0,0,33.2,151.933333333333,0,0,692.733333333333,118.5,1103.9,0,0,318.433333333333,0,363.833333333333,0,0,452.6,1618.13333333333,0,518.316666666667,0,576.733333333333,235.6,73.6,81.3333333333333,0,30,0,0,1198.01666666667,12754.4333333333,0,0,0,73.0666666666667,0,23372.5,30.5,229.7,0,0,0,73.6,0,0,0,0,0,0,344.4,0,0,0,0,0,2544,625.616666666667,11300.4,0,0,0,101.666666666667,0,0,0,0,0,0,109.8,0,0,0,41.6,110.9,307.466666666667,0,0,0,0,0,0,0,50.4,0,91.7666666666667,0,0,969.633333333333,0,6.53333333333333,0,0,3227.4,0,0,0,0,0,0,0,0,0,67.1,0,2285.6,0,53.4,0,219.766666666667,0,0,760.633333333333,0,614.033333333333,4921.71666666667,0,674.2,0,1098.8,1895.16666666667,0,0,0,0,0,46.4,223.333333333333,0,0,0,111.2,0,0,0,0,0,104.4,0,84811.1333333333,0,0,0,0,1631.63333333333,5481.51666666667,0,0,0,0,116.8,0,0,0,0,154.766666666667,1518.23333333333,0,0,226.666666666667,1079.4,29281.8166666667,2612.55,0,118.666666666667,10.0666666666667,0,543.533333333333,0,0,0,0,0
"168",0,0,0,0,0,0,0,0,0,0,0,0,177.866666666667,127.066666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.533333333333,0,0,0,0,0,179.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2358.2,225.733333333333,0,0,0,0,121.366666666667,0,0,152.266666666667,0,0,0,0,435.266666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,627.2,1811.01666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.6,130.666666666667,0,0,0,0,0,0,0,0,0,947.4,0,0,114.8,0,0,0,0,0,691.666666666667,0,0,43.7333333333333,0,1070.4,0,0,0,0,0,110.4,0,0,527.766666666667,0,0,0,0,0,0,0,0,0,802.2,0,0,0,0,0,0,0,0,0,2240.3,402.25,0,0,0,0,0,0,0,0,0,0,0
"169",0,0,0,0,0,0,0,0,0,0,0,0,126.933333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1024.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800.88333333333,0,0,1188.93333333333,0,1262.41666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1333333333333,0,0,0,87.5666666666667,0,74.4,0,0,0,0,0,0,0,0,1071.46666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.13333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,332.7,0,0,0,0,0,0,0,0,1122.76666666667,0,0,0,0,0,0,0,0,0,0,0,475.933333333333,0,0,1904.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.95,0,0,0,801.966666666667,0,0,0,0,0,0,0,0,0,20,0,0
"170",0,0,0,0,0,0,0,50.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,33.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1033.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.533333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172",0,0,0,0,0,0,0,0,0,462.333333333333,0,0,0,0,9.7,20,861.9,0,0,0,0,120.8,0,0,0,0,0,0,0,0,0,0,0,0,0,134.3,0,0,0,0,0,0,0,50,144.533333333333,3435.46666666667,0,19.4,0,0,65.4,0,0,0,265.216666666667,68.5,0,4306,1374.36666666667,0,0,0,0,0,4667.56666666667,0,31,0,0,0,0,0,0,0,0,0,0,339.2,195.2,0,0,162.4,147.8,166.366666666667,49.6,580.066666666667,0,19.4,4.08333333333333,0,0,0,0,0,0,0,246.566666666667,0,0,0,0,80,0,0,168,0,0,0,0,0,25.2,0,0,0,0,0,0,0,0,0,119.133333333333,0,0,0,0,0,0,0,0,0,0,0,3933.41666666667,0,0,0,0,0,0,0,0,1102.8,170.283333333333,0,237.066666666667,0,0,488.7,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,1631.63333333333,0,0,0,0,29918.9666666667,1007.1,0,0,0,0,679.5,0,0,0,0,0,926.283333333333,0,0,0,405.2,4358.28333333333,661.866666666667,0,0,0,0,0,0,0,0,0,0
"173",0,0,190.8,0,0,0,0,0,0,3168.95,0,0,0,0,0,22.2666666666667,1937.36666666667,0,0,0,0,83.2,0,204.4,0,39.2,0,0,0,0,431.366666666667,25.2,0,0,0,429.816666666667,0,0,0,0,135.666666666667,22.1333333333333,0,13,506.7,1352.7,0,44.2666666666667,0,0,315.133333333333,0,0,0,0,0,0,561.133333333333,6712.35,0,0,0,0,0,12559.6166666667,0,581.2,0,0,0,0,0,0,0,0,0,204.4,522.133333333333,0,424.8,0,0,0,489,879.016666666667,3802.03333333333,0,0,204.4,51.2,0,173.933333333333,0,0,0,0,56.3,84,0,0,0,0,359.833333333333,0,158.8,0,0,0,88.5333333333333,0,87.8333333333333,0,0,38,0,22.1333333333333,0,0,0,33.2,596.7,0,0,0,0,0,0,0,0,0,0,0,559.933333333333,115.2,0,0,0,0,0,0,0,473.6,2093.5,0,345.4,0,202.533333333333,1384.26666666667,0,0,0,0,0,92.8,0,1048.96666666667,0,0,633.666666666667,0,105.416666666667,0,0,282.1,52.2,0,5481.51666666667,0,0,0,0,1007.1,3417.63333333333,0,0,0,22.1333333333333,528.666666666667,0,0,0,0,158.3,1862.21666666667,0,0,265.9,1561.23333333333,12176.8333333333,3141.95,0,0,3.16666666666667,0,0,0,0,0,0,0
"174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6666666666667,1000,0,1000,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175",0,0,0,0,0,0,0,0,447.933333333333,73.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,332.4,0,491.933333333333,0,0,0,0,18768.8166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.4,0,0,0,0,0,184,0,0,0,0,164.416666666667,0,0,0,0,0,0,15066.9333333333,0,0,122.8,1702.15,0,0,0,0,0,0,0,14213.4166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2623.8,0,0,0,2397.86666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1875.26666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2396.7,0,0,0,0,0,3374.08333333333,0,0,0,0,0,0,0,0,0,7658.13333333333,0,0,2476.9,0,0,0,0,0,0,0,0,0,224.2,0,2861.86666666667,0,0,0,0,0,2507.33333333333,0,0,0,0
"176",1006.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077.36666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0666666666667,0,0,0,0,0,0,0,0,132.533333333333,0,0,0,1197.46666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2801.03333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5333333333333,0,0,0,0,0,64.8,0,0,0,112.6,0,0,0,0,1000,0,0,0,0,0,0,0
"177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1333333333333,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,1000,0,126,0,0,0,0,634,0,0,0,0,0,0,0,0,34.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,0,0,0,0,0,2234.71666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027.6,0,0,0,0,0,0,0,9.06666666666667,0,0,0,0,0,0,1038.7,0,0,0,0,0,0,0,0,0,0,0,145.6,0,0,0,0,0,0,0,0,0,0,268.8,0,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.133333333333,0,0,0,0,0,0,0,0,22.1333333333333,0,0,0,4777.63333333333,0,0,0,0,0,0,181.2,0,1095.8,0,297,0,0,0,0,0,0,0,0,0,0,1042.53333333333,76.8
"178",0,0,0,0,0,0,0,0,2542.6,421.866666666667,0,0,172,524,0,0,178.133333333333,0,0,0,0,0,0,0,136.333333333333,0,0,0,3355.46666666667,0,0,0,0,0,0,13340.1833333333,0,0,0,0,0,0,0,0,0,584,0,0,0,0,322.933333333333,0,0,0,0,219.333333333333,0,566.633333333333,847.6,0,0,0,0,0,1493.63333333333,0,0,0,0,0,0,0,0,0,0,0,7286.1,0,0,4449.88333333333,2009.66666666667,240.133333333333,0,0,365.916666666667,350,0,0,5984.33333333333,261.333333333333,254.466666666667,122.4,0,213.066666666667,0,2205.26666666667,0,0,0,0,0,0,0,1428.4,0,55,0,7865.5,96,0,0,0,0,0,0,0,0,0,32,0,0,0,4240.4,0,337.733333333333,0,0,194.666666666667,0,0,0,0,441.2,412.066666666667,708.183333333333,0,0,0,0,0,1470.06666666667,0,0,0,1395.88333333333,0,0,2964.43333333333,0,0,0,0,0,0,0,0,0,0,8217.3,0,0,0,0,116.8,5417.36666666667,0,116.8,802.2,0,0,0,679.5,528.666666666667,0,2476.9,32.5333333333333,0,82909.7666666667,0,0,0,0,0,553.966666666667,0,0,114.4,4332.5,1184,0,0,0,151.133333333333,0,0,3681.16666666667,0,0,0,0
"179",0,0,0,0,0,0,0,0,89.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8666666666667,0,1050.53333333333,0,0,0,0,99.7333333333333,0,0,1065.53333333333,0,0,84.9333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.166666666667,0,0,119.166666666667,0,0,24.2666666666667,0,0,0,1115.48333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.033333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,43.9666666666667,0,0,0,0,0,0,0,0,0,115.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181",0,0,0,0,0,0,0,0,41.0666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.7333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.466666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182",0,0,0,0,36.6666666666667,0,0,0,0,0,0,4,0,0,286.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.266666666667,0,0,0,0,0,0,0,0,0,0,0,69.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,250.533333333333,0,0,0,0,0,683.1,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.6,0,0,0,0,0,0,0,0,0,0,0,0,343.266666666667,120.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.533333333333,0,0,0,0,0,0,0,0,0,0,0,2824.53333333333,0,0,0,0,0,0,88.4,1218.93333333333,0,0,0,0,157.066666666667,0,0,0,0,0
"183",0,0,1302.83333333333,0,0,0,0,0,0,30.6,0,0,0,0,0,0,194.516666666667,0,0,0,0,0,0,0,0,0,26.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.233333333333,0,0,0,0,0,0,0,2816.45,0,0,0,0,0,584.433333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663.066666666667,41.6833333333333,0,0,38,0,0,0,21.0666666666667,0,0,0,40.6666666666667,0,0,4107.63333333333,0,34.4666666666667,0,0,0,0,0,0,26.2,18.6666666666667,0,80.1333333333333,0,0,0,0,0,0,0,376.833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,0,129.466666666667,0,0,43.4,0,0,0,0,0,490.5,52.6666666666667,16.8,0,0,0,0,0,0,0,0,0,0,154.766666666667,0,0,0,0,0,158.3,0,0,0,0,0,0,0,0,0,1427.23333333333,427.033333333333,0,0,0,266.866666666667,341.866666666667,0,0,0,0,0,0,0,0,0,0,0
"184",247.4,338.833333333333,500.766666666667,0,0,0,1000,0,0,1350.6,2354.56666666667,0,252.466666666667,257.916666666667,0,143.266666666667,834.966666666667,0,0,0,0,446.233333333333,0,252,0,1275.96666666667,40.3333333333333,0,0,110.733333333333,307.866666666667,0,0,40.2666666666667,0,910.933333333333,0,0,0,0,270.266666666667,0,0,3922.78333333333,291.983333333333,804.133333333333,69.4333333333333,0,80.5333333333333,0,944.566666666667,0,0,0,31.1166666666667,140.933333333333,0,378.366666666667,2519.13333333333,0,0,30.2,0,2159.6,10874.3833333333,100.666666666667,2160.66666666667,0,0,0,0,0,0,0,0,0,269.6,424.833333333333,0,585.75,0,3359.98333333333,2425.23333333333,210.8,1642.43333333333,3023.58333333333,40.2666666666667,0,816.3,514.433333333333,632.483333333333,213.266666666667,0,506.7,761.016666666667,0,166.6,909.566666666667,0,0,1213.76666666667,31.1166666666667,71.0333333333333,0,337.4,0,0,258.066666666667,263.6,0,92.7333333333333,0,40.2666666666667,0,0,0,0,294.15,0,72.5,476.3,0,0,0,146.666666666667,0,0,0,0,40.3333333333333,181.2,0,481.933333333333,0,289.733333333333,0,0,0,0,0,0,161.866666666667,147.733333333333,0,750.466666666667,0,776.05,3257.68333333333,70.4666666666667,0,0,0,0,4933.68333333333,40.2666666666667,942.783333333333,0,0,414.266666666667,0,204.283333333333,0,0,269.733333333333,540.4,0,1518.23333333333,0,140.95,0,0,926.283333333333,1862.21666666667,1000,0,64.8,181.2,553.966666666667,0,0,0,0,427.033333333333,114604.666666667,314.166666666667,75.5333333333333,1983.73333333333,1696.45,3000.93333333333,1712.83333333333,0,0,430.066666666667,0,0,0,0,107.366666666667,0,0
"185",1000,0,0,0,0,0,0,0,0,0,122.7,0,0,0,0,18.2666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.6,0,1000,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.166666666667,0,0,0,163.9,151.2,0,0,0,1000,0,0,0,0,0,0,0
"186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.4666666666667,0,0,0,0,0,0,0,0,0,0,37.6333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,57.8,0,0,10,0,198.916666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1623.33333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.4,0,0,0,1598.23333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,20,111.533333333333,0,103.333333333333,0,0,0,0,0,0,0,0,0,0,1095.8,0,0,0,0,0,0,75.5333333333333,0,76.8,0,240.8,75.6,0,0,0,0,0,0,0,0,0,0,0
"187",0,0,0,0,0,0,69.8666666666667,0,0,614.233333333333,163.1,0,0,0,0,1110.53333333333,86.4,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,250.133333333333,0,0,0,0,0,0,0,0,0,55.7333333333333,0,0,61.2,341.033333333333,0,0,0,0,661.2,1675.13333333333,0,135.466666666667,0,0,0,0,0,0,0,0,0,0,1168,0,0,0,25.25,0,0,549.466666666667,874.066666666667,0,0,0,25.8666666666667,358.1,0,0,0,0,0,198.133333333333,0,0,0,0,175.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.6,0,0,0,0,0,0,0,0,1532.93333333333,0,0,0,0,1000,5873.86666666667,0,0,0,0,0,0,0,0,0,0,0,1064,0,0,0,0,0,0,226.666666666667,0,0,0,0,0,265.9,0,0,0,0,114.4,0,0,0,0,0,1983.73333333333,0,0,4712.43333333333,1489.76666666667,419.2,0,0,0,52.9333333333333,0,0,0,0,0,0,0
